timestamp,time_elapsed,x,y,z,roll,pitch,yaw,lateral_error_pixels,lateral_error_m,distance_increment
2.838,2.089,0.017454950027347288,1.1807399066081294,-0.0010076937585766152,6.498240947332137e-06,0.009355669694904535,-1.0822476341992953,-216,-0.16875,0.0024960909022193442
2.872,2.1229999999999998,0.018654006103874934,1.1785215039187982,-0.0010079500879468795,8.378194001233823e-06,0.009358014173181321,-1.0658190240909053,-208,-0.1625,0.0025217148860824986
2.911,2.162,0.019846636440348377,1.1763974586612758,-0.001007957036883722,8.5901156751823e-06,0.00935799327612644,-1.0499402697302147,-201,-0.15703125,0.0024359670308688915
2.943,2.194,0.021098117253199454,1.1742505698525378,-0.001007959900666995,8.463754223489073e-06,0.009358144546225371,-1.033707165437405,-195,-0.15234375,0.002485022290044605
2.979,2.23,0.02242261249144145,1.1720597301299,-0.0010077273176369965,6.8846666875924185e-06,0.00935599341370341,-1.0169913227128133,-188,-0.146875,0.002560091077757454
3.019,2.27,0.023743933063688584,1.1699534831408112,-0.0010073031949840508,4.297762445723428e-06,0.009352217153071975,-1.0007595802225675,-181,-0.14140625,0.0024863958722797035
3.06,2.311,0.02653686002208252,1.1657350914103075,-0.0010064559163653689,-3.281688844267245e-07,0.009346716752046957,-0.9677367376712109,-298,-0.2328125,0.005059176789449558
3.091,2.342,0.02796638730620522,1.1636877786315405,-0.0010062536441101042,-1.5880790760580434e-06,0.009345390092569007,-0.9514368615480493,-293,-0.22890625,0.002497005780961261
3.122,2.3729999999999998,0.02796638730620522,1.1636877786315405,-0.0010062536441101042,-1.5880790760580434e-06,0.009345390092569007,-0.9514368615480493,-289,-0.22578125,0.0
3.16,2.411,0.030976441005038574,1.1595960922081079,-0.0010061151574975585,-2.6643082929956166e-06,0.009344471328717768,-0.9182697931692169,-285,-0.22265625,0.005079598513422401
3.198,2.449,0.03251201512944864,1.1576135879296687,-0.0010061541437967163,-2.635098637592358e-06,0.009344713034883058,-0.9019004622301795,-246,-0.1921875,0.002507650515041379
3.241,2.492,0.03408197031641579,1.1556537157164088,-0.0010062608066152626,-2.2339429858357855e-06,0.009345394557000794,-0.8855089014542862,-244,-0.190625,0.0025111468259329775
3.274,2.525,0.035734980526639835,1.1536589625598372,-0.0010064440263799976,-1.4175816325312557e-06,0.00934657330312976,-0.8685974768369352,-242,-0.1890625,0.0025906529892591396
3.32,2.5709999999999997,0.03737326490344995,1.1517475304097895,-0.0010066999137380434,-1.949995935950011e-07,0.009348224890049816,-0.8521615297695232,-239,-0.18671875,0.0025174488204402967
3.35,2.601,0.03904426439739331,1.1498613330704257,-0.0010070416935975823,1.5011314339663618e-06,0.009350434993598465,-0.835705458685132,-237,-0.18515625,0.0025199166081007543
3.387,2.638,0.04079985106418281,1.1479457489182157,-0.0010074367348226754,3.947480859948081e-06,0.00934980712438707,-0.8187367150558402,-234,-0.1828125,0.002598373950917643
3.422,2.673,0.044301743574983427,1.144309882927682,-0.0010083696814511683,8.788942026170294e-06,0.009353887808801996,-0.7858057751562894,-232,-0.18125,0.005048046419984669
3.455,2.706,0.044301743574983427,1.144309882927682,-0.0010083696814511683,8.788942026170294e-06,0.009353887808801996,-0.7858057751562894,-229,-0.17890625,0.0
3.489,2.7399999999999998,0.04614836009194873,1.1424848183132776,-0.0010086392013593688,1.0016221162063334e-05,0.009355145322335731,-0.7688737632185486,-226,-0.1765625,0.0025963153520865635
3.534,2.7849999999999997,0.04979853317885924,1.1390581105805784,-0.0010078158112236599,4.840608268724302e-06,0.009351860066043178,-0.7362645048166147,-223,-0.17421875,0.005006604582923111
3.564,2.815,0.05168457378132411,1.1373721313101495,-0.0010085799363031556,1.0514255091311582e-05,0.00935455664915074,-0.7198304041731632,-220,-0.171875,0.0025297579438479934
3.604,2.855,0.05357062869640131,1.1357416616642948,-0.0010083980557925622,9.064841407268448e-06,0.009354000177508358,-0.703599044293999,-217,-0.16953125,0.0024931174077328
3.6390000000000002,2.89,0.05548015941963485,1.134142968776573,-0.0010082276277852825,8.00200937074533e-06,0.00931562286547212,-0.6873962591797109,-213,-0.16640625,0.0024904069009351166
3.6790000000000003,2.93,0.05747509838325624,1.1325270918394328,-0.0010076474349881015,4.12415159169233e-06,0.00927318232242964,-0.6706954698124837,-208,-0.1625,0.0025672630844064772
3.7199999999999998,2.9709999999999996,0.059439019271351874,1.1309891201039521,-0.0010071840453487295,8.055686624834589e-07,0.009201764785086233,-0.6544712904287686,-202,-0.1578125,0.0024944623296084658
3.749,3.0,0.06143019140247755,1.1294815552122932,-0.0010068869801636536,-1.5267984103371777e-06,0.009083416989660583,-0.6382292013975339,-196,-0.153125,0.0024975024240897507
3.786,3.037,0.0635099872575221,1.1279603753061331,-0.0010066997590269036,-3.211266153577949e-06,0.008961530041404065,-0.6214738626096129,-190,-0.1484375,0.002576730312928707
3.818,3.069,0.06555567119480843,1.1265155215611413,-0.0010066103159141748,-4.27950535376926e-06,0.008843200672245201,-0.6051900527889128,-182,-0.1421875,0.0025044810072524307
3.857,3.108,0.06978912670280962,1.1236797747178557,-0.0010066485111587947,-5.107642122556245e-06,0.008602719772977533,-0.5720635718473402,-174,-0.1359375,0.005095449508868651
3.899,3.15,0.07191270465679128,1.1223322374473634,-0.0010067629079495329,-4.9356812994536845e-06,0.008484140053578153,-0.5557153789089092,-165,-0.12890625,0.0025150427475497867
3.9290000000000003,3.18,0.07406094340613693,1.1210178441745515,-0.0010069410749002847,-4.378717517213764e-06,0.008365489806531633,-0.5393462348431755,-158,-0.1234375,0.0025184438448778985
3.9779999999999998,3.2289999999999996,0.07629945105350641,1.1196988429394474,-0.0010071981107741441,-3.362007312109297e-06,0.008243204269875943,-0.5224597419696856,-151,-0.11796875,0.0025982072175901884
4.006,3.257,0.07849584661487825,1.1184533947021833,-0.001007529396060379,-1.8827888168798558e-06,0.008124523833282995,-0.5060505002738078,-145,-0.11328125,0.002524934607810323
4.037,3.288,0.08071473968516248,1.1172428170110842,-0.0010079526066321988,1.509173298187342e-07,0.008005906672269235,-0.48962470440352,-138,-0.1078125,0.0025276441212208262
4.073,3.3240000000000003,0.08302315808469557,1.1160328106319393,-0.0010084891188359042,2.8602062176206796e-06,0.007883807937995632,-0.47268897493653445,-131,-0.10234375,0.0026063213433639254
4.119,3.3699999999999997,0.08528641030730018,1.1148933196893123,-0.0010096907388274338,7.868884500371086e-06,0.007193378759782754,-0.4562325036583037,-149,-0.11640625,0.002533919933907475
4.154,3.405,0.0875320530065279,1.1138111483389148,-0.0010094633681589742,6.092280710817112e-06,0.00321373829869675,-0.4399189906342922,-140,-0.109375,0.002492790798325408
4.198,3.4490000000000003,0.09216371477748987,1.1117199071921569,-0.0010096885715400392,3.6167998198216212e-06,0.003193850569017926,-0.406881626297908,-130,-0.1015625,0.005081887473614909
4.234,3.485,0.09443648893599452,1.110762492436011,-0.0010098057648409257,4.1960124924603905e-06,0.0031945924855839775,-0.3909122122987956,-122,-0.0953125,0.002466200598258811
4.271,3.522,0.09680826954443171,1.1098063601562858,-0.0010105188531199585,9.865666171883962e-06,0.003201525186231436,-0.3749915663022197,-113,-0.08828125,0.0025572509049546746
4.313,3.5639999999999996,0.09914830541956536,1.1089056143137697,-0.0010100938069294886,6.366379070156494e-06,0.0031973284155617696,-0.36007663096674175,-103,-0.08046875,0.0025074112087415047
4.351,3.602,0.10151001183323297,1.1080343754518474,-0.00100979516444491,3.6790870262033097e-06,0.0031945062619447902,-0.3465159183405966,-96,-0.075,0.002517283126484262
4.386,3.637,0.1039689960713614,1.1071634881165213,-0.0010094421692163728,1.0768578529788527e-06,0.0031921687576302203,-0.33409123663764106,-88,-0.06875,0.002608648737219202
4.425,3.6759999999999997,0.10879367445879803,1.1055487692817634,-0.0010087409277610149,-4.195122593795773e-06,0.003187522847683134,-0.3119324563678051,-81,-0.06328125,0.005087714463049223
4.463,3.714,0.1113031650732432,1.1047537589431409,-0.0010085967806492228,-7.09168925748985e-06,0.0031875354124194,-0.30116868636465993,-73,-0.05703125,0.0026324104130064974
4.502,3.7529999999999997,0.11375539974018091,1.1040046913269677,-0.0010085767896788958,-8.810269410582538e-06,0.0031879864821279342,-0.29140452257405147,-67,-0.05234375,0.002564089927309596
4.535,3.786,0.11622788167052478,1.1032743513893546,-0.0010086387998873465,-1.0332788569097582e-05,0.0031888789372557314,-0.2828439598451644,-60,-0.046875,0.002578092961929342
4.574,3.8249999999999997,0.11878873463502451,1.1025413113696942,-0.0010087613485704368,-1.1590594062924515e-05,0.0031900527707342686,-0.27445999271277705,-54,-0.0421875,0.002663703357397499
4.611,3.8619999999999997,0.12129219567434293,1.101845735139436,-0.0010089574371818233,-1.2891477975551725e-05,0.003191698810292554,-0.2673926737447709,-47,-0.03671875,0.002598296262454612
4.651,3.9019999999999997,0.12380769016341885,1.1011650217880868,-0.0010091966676218748,-1.3971978088433571e-05,0.0031935355658490043,-0.2609266583270737,-41,-0.03203125,0.002605970681200429
4.6850000000000005,3.9360000000000004,0.12641598501686951,1.1004755752904307,-0.00100930369276854,-1.3465237718927026e-05,0.0031940389240983345,-0.255375188046166,-37,-0.02890625,0.0026978766679867957
4.718,3.969,0.12895912362006173,1.0998169173059522,-0.00100930634423212,-1.1807700547367606e-05,0.00319350683330447,-0.25059523191162103,-32,-0.025,0.002627048590255566
4.754,4.005,0.13150876154431373,1.0991689679201848,-0.0010094907096522727,-1.098504259038308e-05,0.0031943583988015773,-0.2459452888344078,-28,-0.021875,0.00263068279184329
4.788,4.039000000000001,0.13414217335881293,1.0985139984063237,-0.0010097670347264769,-1.031239601319244e-05,0.0031958617510153154,-0.24114587938492094,-22,-0.0171875,0.0027136401472618674
4.822,4.073,0.13670815429176175,1.09788844573292,-0.0010102088547705446,-1.0162666560255603e-05,0.0031985800788009605,-0.2375654042201235,-18,-0.0140625,0.0026411312529784074
4.862,4.113,0.14193378265561918,1.0966407963256901,-0.001009958233193338,-9.819236144775472e-06,0.0031968464982860168,-0.2314968813450519,-14,-0.0109375,0.005372506011212327
4.896,4.147,0.144514988131698,1.096031935170853,-0.001010800641486221,-1.3529165213192575e-05,0.003203311473126451,-0.2291937547722807,-10,-0.0078125,0.002652043290673989
4.938,4.189,0.1470668506570752,1.0954371853608886,-0.0010092736927389753,-8.350342367450367e-07,0.003191016146480615,-0.22716916433815407,-7,-0.00546875,0.0026202537443684934
4.974,4.2250000000000005,0.14965927171318325,1.0948385916457168,-0.0010105934163896664,-6.1123572114434285e-06,0.003199573884770869,-0.22534352663324675,-4,-0.003125,0.002660631761066444
5.005,4.256,0.15215609869997027,1.094265315509078,-0.001011587809955191,-1.0877690050661175e-05,0.003207192027342887,-0.2236543602964867,-1,-0.00078125,0.0025617943966656435
5.036,4.287,0.15468470238823206,1.0936903780939753,-0.001012014100581167,-1.1963461534706807e-05,0.0032102001381013887,-0.22258501441961323,2,0.0015625,0.0025931428120287126
5.081,4.332000000000001,0.15733541357775385,1.0930921937259561,-0.0010114868311014193,-6.236055753549076e-06,0.003205144004536246,-0.22220978079141407,4,0.003125,0.002717369012187801
5.11,4.361000000000001,0.1598962865461387,1.0925163547355894,-0.001011391146998119,-8.179900909195865e-06,0.0032051125460853614,-0.2222161675443723,6,0.0046875,0.002624816356058217
5.146,4.397,0.16245894636860578,1.091939150190807,-0.0010113455687435179,-4.554570704583091e-06,0.0032036895320682766,-0.222311245057737,8,0.00625,0.002626859427568331
5.181,4.432,0.165093512149231,1.0913444896699642,-0.0010103744343626202,9.68734503697668e-07,0.003197953318021114,-0.22274974943945008,10,0.0078125,0.002700843939862167
5.223,4.474,0.167615651204264,1.0907722189441031,-0.0010099585986628884,1.936908096498789e-06,0.0031954450888919744,-0.22371186604472568,11,0.00859375,0.002586248092623827
5.259,4.510000000000001,0.17266692335237419,1.0896132567237518,-0.0010094795019300225,4.197778115313229e-06,0.003192638289146032,-0.2267443318867786,12,0.009375,0.00518252291287511
5.295,4.546,0.1751867060434649,1.0890292403411255,-0.0010100501552659305,1.0341062503225617e-05,0.003198854123271705,-0.22795876580167385,12,0.009375,0.002586576877940463
5.33,4.581,0.17773606106209022,1.0884364566584934,-0.001009361046210043,7.595116424147288e-06,0.003193358085524205,-0.22911797096885134,13,0.01015625,0.002617365756898518
5.367,4.618,0.1803589454632604,1.0878234336257893,-0.0010090760538103323,6.984001232743503e-06,0.0031913252532302103,-0.23015929279474365,15,0.01171875,0.0026935700882894475
5.407,4.658,0.18290589036643856,1.087224316829441,-0.0010088638754002892,6.607877521051771e-06,0.0031898530812780055,-0.23150082395357466,16,0.0125,0.0026164612123040784
5.445,4.696000000000001,0.18545713439291708,1.0866204073682415,-0.0010088293621686832,5.5908831622166065e-06,0.0031891680734812645,-0.23332072451588795,16,0.0125,0.0026217461204259885
5.479,4.73,0.18808723124075957,1.0859925189459865,-0.0010084134282956382,4.176042682248939e-06,0.0031860099499145603,-0.23515637036192974,17,0.01328125,0.0027040068971496555
5.518,4.769,0.19064229353300713,1.0853777494750183,-0.0010079416238935567,2.3670002627191677e-06,0.003182987421445838,-0.23674188948772776,18,0.0140625,0.0026279811300121275
5.5600000000000005,4.811000000000001,0.1958404250699808,1.0841120266782127,-0.001007595133025608,6.820784620637066e-07,0.0031807533161009468,-0.240767637090374,18,0.0140625,0.005350011745223906
5.6,4.851,0.1984067483004758,1.0834795039198644,-0.0010075727532084973,5.04604570672428e-07,0.0031806074902980966,-0.24282366458787474,19,0.01484375,0.0026431231456757495
5.63,4.881,0.2009743189035784,1.0828412607361726,-0.0010074839210687456,-3.4288999447584125e-07,0.0031800091488652137,-0.24469990512401527,20,0.015625,0.002645708442637923
5.665,4.916,0.2036248354292165,1.0821772440426327,-0.0010075212756568072,-6.708173247930263e-07,0.0031802201844236388,-0.2469681800847877,20,0.015625,0.0027324267642482836
5.703,4.954000000000001,0.2062003796619377,1.0815258204972924,-0.001007538377581784,-1.3427848581111913e-06,0.0031802845939023906,-0.2493221224611976,20,0.015625,0.0026566484016759006
5.742,4.993,0.20877649284902106,1.0808678682478372,-0.0010075583350967303,-2.3135842754923883e-06,0.0031803484024734733,-0.2515005207897267,20,0.015625,0.002658808062878548
5.782,5.033,0.21143222777340817,1.0801833725912902,-0.001007636851682616,-3.2837137736518e-06,0.0031807723259863006,-0.2537499529878707,21,0.01640625,0.0027425284487934136
5.825,5.0760000000000005,0.21659511467972697,1.0788337607983614,-0.0010079050518774432,-6.3593063334839364e-06,0.0031830293307747275,-0.2584623074519351,21,0.01640625,0.005336370789127256
5.862,5.113,0.21925850123836516,1.0781267900651494,-0.0010081273749619236,-8.02437902649029e-06,0.0031849574955660695,-0.2610721611701037,21,0.01640625,0.002755618910218305
5.898,5.149,0.22184296442279666,1.077433749817512,-0.001008388018836015,-9.744235643281413e-06,0.0031871409229207175,-0.2634180222298555,21,0.01640625,0.002675771802027836
5.937,5.188000000000001,0.22442767578612938,1.0767340590991983,-0.0010086817636146272,-1.1522564110927466e-05,0.003189549213442788,-0.2657564756011614,21,0.01640625,0.0026777415732358394
5.983,5.234,0.22708990103200125,1.0760065529898122,-0.0010088987580368462,-1.257058642765922e-05,0.0031912397205854626,-0.2681556193117287,21,0.01640625,0.0027598384733443426
6.024,5.275,0.23225187565761893,1.074576180655101,-0.0010092174609217866,-1.1378511300143243e-05,0.003192806878787509,-0.2727593427805363,21,0.01640625,0.005356486446489686
6.063,5.314,0.23490564092458585,1.0738306420530073,-0.0010095947307589663,-1.2668607700322877e-05,0.0031955687918980374,-0.2750800937953135,21,0.01640625,0.0027565010247362536
6.097,5.348000000000001,0.23747757052029309,1.073104259017724,-0.0010096705990694857,-1.3026857711513701e-05,0.003196131437174736,-0.2773053897165513,22,0.0171875,0.0026725370267261252
6.127,5.378,0.24004371813339337,1.0723733544962024,-0.0010096671857386212,-1.2557183414446246e-05,0.0031959928801808184,-0.27950155333910565,22,0.0171875,0.0026682081987358056
6.17,5.421,0.24264708265683516,1.0716241621654845,-0.0010101010885215783,-1.5391311525858084e-05,0.0031996287991826206,-0.2818021057588714,22,0.0171875,0.00270902122367504
6.201,5.452,0.2451659325516359,1.0708926060999024,-0.001011129998042301,-2.15198316583154e-05,0.0032079254812774284,-0.2838271129465655,22,0.0171875,0.0026229332949252943
6.243,5.494000000000001,0.24772102637981602,1.0701459291646944,-0.0010099783149061202,-1.0635591435959973e-05,0.0031972575194744277,-0.28608506153980134,22,0.0171875,0.0026619599764789417
6.279,5.53,0.2503376404099171,1.0693730568413782,-0.0010101050260133831,-9.500311391203664e-06,0.003197642686488908,-0.2883160196938821,22,0.0171875,0.002728369588356736
6.329,5.58,0.2554176937625501,1.0678524941922616,-0.0010100008159402013,-1.1009414636129015e-06,0.0031954952552037974,-0.2926359998005565,22,0.0171875,0.005302740125207565
6.36,5.611000000000001,0.2580342095037887,1.0670594982823278,-0.0010099497187598498,2.4525109860741514e-06,0.0031953898801984496,-0.29485320775000606,22,0.0171875,0.0027340440993738765
6.397,5.648000000000001,0.26057258125530813,1.0662836949084062,-0.0010096561218840006,3.992779072832518e-06,0.0031936694269789363,-0.29701977458891765,22,0.0171875,0.002654279944523558
6.437,5.688000000000001,0.26311003722313364,1.0655020058551927,-0.0010093822607760983,5.016842735324507e-06,0.003192321939711499,-0.29920854527287055,22,0.0171875,0.0026551309882126596
6.47,5.721,0.2657242137698718,1.0646903969515888,-0.0010093489230311448,4.858244113147152e-06,0.0031920422333323716,-0.3014986746008417,22,0.0171875,0.002737266525189872
6.513,5.764,0.26826121602053393,1.0638975145793552,-0.0010093196477566208,5.471344553512743e-06,0.003192143887208523,-0.3037640530102831,22,0.0171875,0.0026580148374423062
6.561,5.812,0.2734033994584626,1.0622721050775574,-0.0010090916768479216,5.859432284212128e-06,0.003190922477660221,-0.30849380836217954,22,0.0171875,0.005392958979803421
6.591,5.8420000000000005,0.2759254531167614,1.0614654683571911,-0.0010087023230100078,4.138741089138697e-06,0.003187778949331187,-0.3109220640866063,22,0.0171875,0.002647908127934539
6.633,5.884,0.27842519640758373,1.0606593094435741,-0.0010080348425576292,2.047756858194606e-06,0.003183563218448545,-0.3135410611142403,22,0.0171875,0.002626520267200563
6.674,5.925000000000001,0.2809480046254758,1.0598397664142931,-0.0010088441626587355,7.414679315887245e-06,0.0031901201268554314,-0.31667946054507373,21,0.01640625,0.0026525859234164113
6.716,5.9670000000000005,0.28335948746926526,1.0590470076713452,-0.001008724575836173,6.743126455763576e-06,0.00318919840976639,-0.32001898607325696,20,0.015625,0.0025384475433640977
6.753,6.0040000000000004,0.28575920245403813,1.0582494779152771,-0.001008210390585254,4.0361720509998526e-06,0.00318472804174281,-0.3231249316492175,19,0.01484375,0.0025287715831916182
6.776,6.027,0.2882620919520192,1.0574088844445046,-0.0010085451597789917,5.838473701179742e-06,0.003187455450889622,-0.32594127260199957,19,0.01484375,0.002640275217133466
6.82,6.071000000000001,0.2907530108138518,1.0565646865653324,-0.0010093990508986232,1.142242552604388e-05,0.0031953854776458454,-0.32820304383542664,19,0.01484375,0.0026300849483300664
6.854,6.105,0.29325125685649606,1.055711303496353,-0.0010092878846894061,9.906012060541743e-06,0.0031939773530902144,-0.3305109620749628,18,0.0140625,0.002639980293867443
6.894,6.1450000000000005,0.2983251976141285,1.053955417752949,-0.0010086417087235913,2.504877791111106e-06,0.003187312690254838,-0.33494479247961356,18,0.0140625,0.005369172148092563
6.9350000000000005,6.186000000000001,0.3008262340280344,1.0530809058265402,-0.0010085753100672404,-1.1246824792133855e-07,0.003186748894176154,-0.33698088173384566,18,0.0140625,0.002649519626859641
6.975,6.226,0.30340559336830963,1.0521725522217806,-0.0010086152098734182,-2.7454278015607243e-06,0.003186836322273703,-0.33929361869449204,18,0.0140625,0.0027346299342954927
7.007,6.258,0.30591261254451485,1.0512839808002952,-0.0010089092724172369,-4.173663580181565e-06,0.003188572090399255,-0.34154415599504395,18,0.0140625,0.0026598316339462875
7.046,6.297000000000001,0.30842198482218147,1.050388553625309,-0.0010091327365911174,-7.163257126205124e-06,0.0031908755938194738,-0.34379920961784805,17,0.01328125,0.002664345896017525
7.095,6.346,0.3128672120278837,1.0485414155152635,-0.0010080680553580905,-4.2732615710841085e-06,0.0031837239953497916,-0.3408357493123054,19,0.01484375,0.004813726634105629
7.124,6.375,0.3146678629958757,1.0479126532977705,-0.0010080268428156527,-1.9103913562490424e-06,0.0031830366140683164,-0.33771639613708515,23,0.01796875,0.001907271830305563
7.162,6.413,0.31643475963068673,1.047295293371542,-0.0010079307502943863,-2.16969096880659e-06,0.0031824864184927227,-0.33466060445886103,26,0.0203125,0.0018716455317766365
7.196,6.447,0.3180480372280804,1.046735994454877,-0.0010078752837739818,-2.1347652966447884e-06,0.00318221567079047,-0.331851538399247,29,0.02265625,0.001707477638048254
7.245,6.496,0.31963037800632604,1.046193524698358,-0.0010078880811980016,-2.6604664261512633e-06,0.00318233311401196,-0.3290695937041984,33,0.02578125,0.0016727449821287454
7.281,6.532,0.32121569211960965,1.0456614166338882,-0.0010078332900198064,-4.479713571991012e-06,0.003181914710304236,-0.3262308457543117,36,0.028125,0.0016722319904995198
7.328,6.579000000000001,0.32412020386833357,1.0446890035158272,-0.0010065357209398315,5.407908483428811e-07,0.0031743174131790806,-0.3210233529087859,39,0.03046875,0.0030629684573388115
7.355,6.606000000000001,0.32412020386833357,1.0446890035158272,-0.0010065357209398315,5.407908483428811e-07,0.0031743174131790806,-0.3210233529087859,41,0.03203125,0.0
7.385,6.636,0.3256052118207202,1.0441998666303143,-0.0010067409211566083,-6.789121149958934e-07,0.00317544992772782,-0.3183252806237934,44,0.034375,0.0015634908095095552
7.426,6.6770000000000005,0.3283432747046584,1.0433058858817326,-0.001006983574366134,-1.1898542090323175e-06,0.0031768962396609016,-0.3133170288243726,47,0.03671875,0.0028803107358815676
7.468,6.719,0.32971613413516576,1.0428630159576138,-0.0010069752001913602,-1.0134179816062e-06,0.003176781761110955,-0.3107826957444331,50,0.0390625,0.0014425244488818789
7.514,6.765000000000001,0.3310089076693922,1.0424488173746365,-0.0010070904181828863,-1.0382042187340685e-06,0.0031775355953363453,-0.30838363732720886,53,0.04140625,0.0013575064924105514
7.545,6.796,0.33225920419666954,1.042051417263555,-0.0010070063909584544,-4.474727622486767e-08,0.003176951817342767,-0.30604954648901,55,0.04296875,0.001311933022074372
7.583,6.8340000000000005,0.3335042567314685,1.041658262443273,-0.0010068606133790403,1.062046143037723e-06,0.003176088768807416,-0.3037140434601889,58,0.0453125,0.0013056517633428444
7.619,6.87,0.3347050605153053,1.041281509506454,-0.0010066501719917416,2.1066079922978444e-06,0.0031746073012814367,-0.3014510144659399,60,0.046875,0.0012585199651489667
7.6690000000000005,6.920000000000001,0.33701124724604153,1.040565059505333,-0.001006648219126459,3.7820405616425707e-06,0.0031747283381683687,-0.29707351373250834,63,0.04921875,0.0024149115596911897
7.701,6.952,0.33814103833713477,1.0402182513836105,-0.0010066245626986874,4.580790319429552e-06,0.003174509144340486,-0.2949105629415878,65,0.05078125,0.0011818222297817918
7.751,7.002000000000001,0.339216867307016,1.0398901396057767,-0.0010068572433084462,6.0689281991517315e-06,0.003177422770234206,-0.29284139747604415,68,0.053125,0.0011247512219104028
7.789,7.04,0.34131440843358135,1.0392572351598115,-0.0010072037384698286,7.435859218732256e-06,0.003180416119937451,-0.28877721487520003,71,0.05546875,0.0021909465569373327
7.828,7.079000000000001,0.34230953167293243,1.0389597845768697,-0.0010073307886539415,7.593609284871987e-06,0.003181148082855309,-0.28683673411357863,73,0.05703125,0.0010386275130137026
7.862,7.113,0.3432945417892856,1.0386679609957672,-0.0010076354039980466,6.866046031679516e-06,0.003182799492604234,-0.2849041720371692,75,0.05859375,0.0010273295147154736
7.908,7.159000000000001,0.34423542081627884,1.0383906179435047,-0.0010078418972602546,6.740862675788814e-06,0.0031840635982799455,-0.2830521023731748,78,0.0609375,0.00098090392601621
7.9399999999999995,7.191,0.3451467803210613,1.0381232225803618,-0.0010082940967110765,4.9428831742709894e-06,0.0031860179189268766,-0.28125257042523333,80,0.0625,0.0009497770407772655
7.99,7.2410000000000005,0.346853487969251,1.037627780705355,-0.0010089705807243554,1.298796370545938e-06,0.0031894472801273534,-0.2778587310543908,82,0.0640625,0.0017771644965785761
8.024,7.2749999999999995,0.3476792933768173,1.0373901680918924,-0.0010089671065171106,1.4447550055157157e-06,0.00318936300163704,-0.2762072532377245,84,0.065625,0.0008593103777113053
8.069,7.320000000000001,0.348498392214158,1.0371546557668534,-0.0010089796417649642,1.8889310450225053e-06,0.003189457907281422,-0.2745684924581795,86,0.0671875,0.0008522845537601907
8.115,7.3660000000000005,0.34926128768778275,1.0369355368009416,-0.0010090897778881336,3.046171047516797e-06,0.0031901786760595726,-0.273041267848806,88,0.06875,0.000793739645538352
8.148,7.399,0.3499920365908389,1.0367250282155513,-0.0010089788205117772,3.0048893464967513e-06,0.0031894545260848055,-0.27158138381569785,89,0.06953125,0.0007604655310010854
8.181,7.4319999999999995,0.35070485673430746,1.036532541692798,-0.0010089811115800255,1.8132158403852769e-06,0.003189392994704667,-0.2700979063142824,91,0.07109375,0.0007383519610431381
8.232,7.483,0.3520453499167782,1.03615918639278,-0.001008344604808406,7.829334257750141e-06,0.0031873372510320326,-0.26736546401899314,93,0.07265625,0.0013915157750820277
8.266,7.517,0.3527091636344292,1.0359737520852503,-0.0010086224090536215,8.503596310987796e-06,0.0031890040474599245,-0.26601482136319315,94,0.0734375,0.0006892274908552563
